id,category,is_liquid,nutritional_saturated_fat_100g,nutritional_carbohydrates_100g,nutritional_fat_100g,nutritional_sugars_100g,nutritional_proteins_100g,nutritional_fiber_100g,nutritional_energy_100g,nutritional_salt_100g,ingredients_ordered,target
ae6501ca5a9f7dca53c5137c97ff01c6,Refrescos,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,"['cSoODVpMKhGnpTL6xxSn', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', 'WNZs2U2nz41EvXRLYvPw', 'JOnWawyK13MSIndyxqfM', '822DjtTdZSOyWKBJ9XsH', 'eqjXPtDgRiMJkmKbb3LM']",1
4bfa6ab9210726df926784341bfeb93d,Refrescos,1,0.0,9.0,0.0,9.0,0.0,0.0,38.0,0.0,"['FIOqTXp7XGPKq0d1mCxH', '1td50V0ztIZjCjIxqRjU', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', 'rOrThr2bWNPoyzHI1JbL', 'N3y7yDC3znfIWxDuf6Tw', 'q6YiqJ4RdEeAG9sWb8rl']",1
74f71e18826b1dec1350609fcdd37cb9,Cacao y chocolate,0,10.0,16.0,16.0,0.7,26.0,0.0,375.0,0.03,['AUhh7e7HV79ryywcO3W0'],0
8ebbe317e2f02b173193e4b4e8bb6994,Panes,0,0.5,40.0,2.5,3.0,8.0,4.0,941.0,1.1,"['nJsnpHiBOUfvj5itad3B', '0RJ7gSBJe2ZCUeUUYISd', 'cSoODVpMKhGnpTL6xxSn', '8IjrNQjQcn7pLd42pqzL', '0kHti3jkfjNYEOdiqaFM', '4PrBWtlTbd5kiw22JmMt', '1td50V0ztIZjCjIxqRjU', 'O1i5rJEDVuypBcVCoU5J', 'AEtxRN069vzokROhBig3', 'UODOEihlSRK2ZXbuS1Fy', 'enWon6tWVudZ6ikijE14']",1
74f06178617cd9098786c1591d003bb4,Quesos,0,18.0,0.0,29.0,0.0,33.0,0.0,398.0,1.5,"['EInFvJ1B8OAw3MPdoPdy', '0kHti3jkfjNYEOdiqaFM', 'O7zTZtknlvPQGfjjBwa7', '9EcXMFjUoaTGcE5bV5t0']",0
4ff8167e325560d718e1262e7b67d7ca,Leche,1,2.5,4.7,3.6,4.7,3.9,0.0,67.0,0.13,"['sG2ApLdn0OnEW3OaCMys', 'Q0uRGn0xvTowivhhe4w2', 'EInFvJ1B8OAw3MPdoPdy', 'ew87klTXmlJepktJvdEI', 'KekNTQFEIc5w5BBiIPJV', 'nVIDbwpG7Un6cp9w2MAk']",0
c68b2abd56580cef466cfa010dcb88d2,Carne,0,1.4,1.2,4.8,0.5,16.0,0.0,114.0,1.5,"['jP9EgUSYGjQWmxOK36Fv', 'ESal3ZuhiWjbJeXFQZmO', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 't8WGQDzy0iWrsOVyX5dP', 'fgHv49UGhlZSKuxqMj8C', 'YhuFlhiOTvNeadifnfey']",0
20f1afddb208958a0ea25543289ec58b,Refrescos,1,0.0,4.5,0.0,4.5,0.0,0.0,19.0,0.02,"['FIOqTXp7XGPKq0d1mCxH', 'kvo2ZOdLd9NxcsdBTj4y', '1td50V0ztIZjCjIxqRjU', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', '5xhMrd6jT6yDvgh7xtKh', 'pPxSAwYzDa7HEnq1Fpbh', 'je1toEyUFOZDI1BKwTIE', 'VgjX1lSSpIthRaYNHmIj', 'eqjXPtDgRiMJkmKbb3LM', '9Yq2TCcQzsorx1W9vFYA', '9ual9ufKtqNCJ2jH9lFD', '2JeXPfb67I4sxZUDIRWa', 'l1x3z9gbE2FirTQBVbrm', 'WNZs2U2nz41EvXRLYvPw', '1oKsXvva3GRYRDym6OHh']",1
34b6c6d6b3e4f7a7c08883edb120eae7,Conservas,0,1.5,0.0,9.2,0.0,24.0,0.0,179.0,1.5,"['cjslNFY3YDDdRDFlRgBQ', '064N6MsfJc0Me0WVGt2B', '0kHti3jkfjNYEOdiqaFM']",0
84f8ed445e7a8add14f220d9d1e77bb3,Conservas,0,3.0,0.0,15.0,0.0,1.3,,145.0,3.3,"['cSoODVpMKhGnpTL6xxSn', 'wqwOL8Gln9Qzj6QKMfZY', 'ViRR41yHpkGvT0tdwY2V', 'CacMeVgDA2SQEoXkSa9c', 'CacMeVgDA2SQEoXkSa9c', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', 'kUl1s4pZpRS1TLFDumr3', 'b2jqGNUlrEGTqsvIE7yE', 'SRCXqGryZQCsK6VWfKcp']",0
81e4cb102761663810d2e22e522eb1b1,Panes,0,0.3,,1.8,1.5,11.8,10.2,296.0,0.9,"['6bobzRgcFQNzGAEbivU8', 'EH1NHYoMbk1XL13FJn9D', 'rNiNzO0skdpkNRdK8YEH', 'cSoODVpMKhGnpTL6xxSn', 'm2fUMlEpDkHH41zg0wjL', 'cI8JpM8iIeJtXBdgc27p']",1
1457f5abe3eb41be3b0e014a1ecaf6de,Crema de cacao y otros untables,0,,9.3,54.9,0.2,19.0,10.2,628.0,0.1,"['B22bRc4N6M7amJsXpiWT', 'qGKTUO71dOoWlFa9ST4G']",0
cb03b2878c18163431b7a88637329b09,Salsas de tomate y otras salsas,0,111.0,12.7,7.6,12.7,1.9,0.0,135.0,1.3,"['ROfehrwP1oUXP3VOCmKc', '064N6MsfJc0Me0WVGt2B', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', '5kKKTGZZohghBcSCNkVi']",1
a8ba357b6649f7e5049ce60caf87bfe9,Quesos,0,14.0,2.0,20.0,0.5,28.0,0.0,300.0,1.3,"['kQozSRDTILuB5zy1wviE', 'jSihtWohJyvSXkCP2XCz', '0kHti3jkfjNYEOdiqaFM', 'O7zTZtknlvPQGfjjBwa7', 'Fj0wx8pbzPivz6J4NOnM']",0
eff2e32b569fe1de5f5a0e573eb6ba97,Cacao y chocolate,0,9.4,38.8,16.5,0.6,19.7,0.0,382.7,0.03,"['QB8wHt8fLPk523yawgJ5', 'bN7bygWuMBeyXkF2liKm', 'CpTjDaiqm3yoxkQNqZmD']",0
c61085c315bb68174736a054359dc732,Conservas,0,0.1,0.0,0.5,0.0,11.0,0.0,47.0,1.5,"['BL2I9Dsxervnx6mYmPYp', 'vpIVyanwbfIMDHz2xJrS', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM']",0
e98584bec35eaefc01e728e8ce245fdd,Caldos y cremas,1,0.2,6.2,1.8,2.0,0.6,0.8,,0.65,"['cSoODVpMKhGnpTL6xxSn', 'uEpD0T8XJwzUcaG7rLAj', 'klrlExl789l2xM4BU4Fs', 'skDNlKz6FnEEpvHXgirL', 'WVrtAT81SCHx5oT8xEUZ', 'ROfehrwP1oUXP3VOCmKc', 'ozyMPkIOWZnhOv6pBYaV', 'JRWemMX8gBhIJM7ehPYw', 'K5TwO42s1a2JBp4CaYvv', 'ZaBfhbhEsAcwTaK0frwx', 'CuGDb4RHxrVTml5k30kM', '6H2R437ysWATXbrS9WqS', '4PrBWtlTbd5kiw22JmMt', 'zdiaQGDVIF0jcP7JCREa', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', 'BO3XiuaC4uLDMxsVNVl1', '1MFMVjvMYtX0kopMnMxd']",0
8ad5577b7d8ab8fbf85c74880bece342,Verduras y hortalizas,0,0.0,7.0,0.0,3.0,1.0,0.0,35.0,0.47,"['sHMB88fstSPIPAsvaihS', 'cSoODVpMKhGnpTL6xxSn', 'MQpIwugBJhNOSeQt6oEs', '0kHti3jkfjNYEOdiqaFM', '1td50V0ztIZjCjIxqRjU', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', 'e0S1ZCb4lzGVPW9MlUtj']",0
5c8613c9f62f65859cb7d047a4962a29,Salsas de tomate y otras salsas,0,11.0,30.0,70.0,1.5,0.8,0.0,644.0,1.0,"['vGck7WmfKUxtj7gRiEE0', 'cSoODVpMKhGnpTL6xxSn', 't4s3Fu7VIqFPezEjcLXb', '4af4sQWNjpo23s28QIvA', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', 'g4L4HFukNZOj48vT8xXC', '5kKKTGZZohghBcSCNkVi', 'UODOEihlSRK2ZXbuS1Fy', '5UFrOqioCwx9GOjTtjEF']",1
696d626296d98267d0c8fc6fcd32cb74,Salsas de tomate y otras salsas,0,7.5,3.3,71.0,3.0,0.8,0.0,660.0,1.2,"['4PrBWtlTbd5kiw22JmMt', 'cSoODVpMKhGnpTL6xxSn', 'IPokqKAb1p9bOZRDvEOC', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', '5kKKTGZZohghBcSCNkVi', '1MFMVjvMYtX0kopMnMxd']",1
820d589a370a62fac0787010aa63d2e6,Crema de cacao y otros untables,0,11.9,2.3,33.0,2.2,12.0,0.0,346.0,1.7,"['TzsebFnIaLmNiSWwlqky', 'cxkn3zw5cGho4Y9wIzhO', 'wLvpFK7vT8mlHcs9kjPe', 'cSoODVpMKhGnpTL6xxSn', 'SwK0hWD6P65sPGAag9Zv', 'uEpD0T8XJwzUcaG7rLAj', 'ZaBfhbhEsAcwTaK0frwx', 'WVrtAT81SCHx5oT8xEUZ', '8mVM0d0eHiUmaiB5LeNw', 'tiLk9Lrmk743ChSFmF6Z', 'PY9QoanigktFMSSExko9', 'LN3pmq17zK6IFljxUQdZ', '5kKKTGZZohghBcSCNkVi', 'KHe7VCGLvsXKNTPbd9cJ', '1d9yVz2IDUcPQe8kvDZA', 'Hz9hXk66kqDCSU2jublS', 'yYbVh8QmCfhjHMLaTdwb', 'zFbyoBfOrSHNhH4ENG1X', 'HU6PjZTyh5kwtMF5G1Lf', 'N3y7yDC3znfIWxDuf6Tw', 'UODOEihlSRK2ZXbuS1Fy', 'wF8kna32fbJ2PmY1CPSd', '7RTLvYXlxoD3AMxhIgsA', 'Kx2z7hMngZtuymDnVQ2D', 'lKffwL978fhcVYXTSUWe']",1
e98e478c83eb22c5298104adcb2ec6d9,Pizzas,0,2.3,44.1,6.7,2.0,,2.4,275.0,1.79,"['nJsnpHiBOUfvj5itad3B', 'cSoODVpMKhGnpTL6xxSn', '8Qd7A0e4mhrGHeLeIAzM', '0kHti3jkfjNYEOdiqaFM', '8iM0wYtwcOGnCGastybU', 'BrtYz8RZP3M6z3QWMSK0', '8IjrNQjQcn7pLd42pqzL']",1
cc725ccce98ed4c6515b343c96588b50,Pizzas,0,3.7,26.8,6.8,1.8,9.3,0.0,206.0,1.4,"['8iM0wYtwcOGnCGastybU', '0RJ7gSBJe2ZCUeUUYISd', 'CgYRdWq0ylqQ4mCUC6u6', 'Ao6CaPGOixij2kmo2TzZ', 'ROfehrwP1oUXP3VOCmKc', 'cSoODVpMKhGnpTL6xxSn', '4PrBWtlTbd5kiw22JmMt', 'k2sZwOQG03mnKzt8XSsW', 'KHe7VCGLvsXKNTPbd9cJ', 'Eo0Ujef9eD8dgElhBQKw', '0kHti3jkfjNYEOdiqaFM', '8IjrNQjQcn7pLd42pqzL', 'RX7IyCjCbbJoc5lNVk9f', '1td50V0ztIZjCjIxqRjU', 'UODOEihlSRK2ZXbuS1Fy', 'lKffwL978fhcVYXTSUWe', 'LK0xnB0mBJRCOURIFmp1', 'bLwhAJe0YAlcVRQU2aH7', '5kKKTGZZohghBcSCNkVi', 'N3y7yDC3znfIWxDuf6Tw', 'D0ceodyD76ErVIyhnHSj']",1
84eaf77a771be797796f845a527765b6,Caldos y cremas,0,6.8,22.0,10.0,8.8,4.2,0.0,197.0,58.7,"['0kHti3jkfjNYEOdiqaFM', '8Qd7A0e4mhrGHeLeIAzM', 'mxp6nLZ2HHdpHHg0FbOM', 'UODOEihlSRK2ZXbuS1Fy', '1td50V0ztIZjCjIxqRjU', '6H2R437ysWATXbrS9WqS', 'BSsudlRPnxw2ZaciQPtF', 'WVrtAT81SCHx5oT8xEUZ', 'xFrtxzgvECAfKXfg7XcT', 'uQYUryVAZoVkOY4vhKFV', '5kKKTGZZohghBcSCNkVi', '1oRzPOOMKYiSMoDvrucZ', 'gzRIKfUmz7ZOtl8wMkHJ', '7Vnse7ttFcPW36ovXeRy', 'r3leHPdAWlXoeSUfJFge', 'N3y7yDC3znfIWxDuf6Tw', 'jP9EgUSYGjQWmxOK36Fv', 'Hz9hXk66kqDCSU2jublS', '1d9yVz2IDUcPQe8kvDZA']",1
992e4be6a329479530ec4db36ae9df5f,Quesos,0,14.0,15.0,28.0,4.8,9.0,0.0,349.0,,"['7dTKaDhQYCelTZY0ly0n', 'rV4Ay3IYTiytaBzLOBSs', 'DfJmyg9l6Sc3ASIF1q2G', 'rmJEE4bFWpPIrtO8moNY', 'cSoODVpMKhGnpTL6xxSn', '4PrBWtlTbd5kiw22JmMt', 'UODOEihlSRK2ZXbuS1Fy', 'TFlTjzT7eDwS6KGDZsBe', 'Ie95EHQVta3YjrSR1NIV', 'tb8vqOKlRMtbAP8KExqW', 'r3leHPdAWlXoeSUfJFge', 'N3y7yDC3znfIWxDuf6Tw', 'EInFvJ1B8OAw3MPdoPdy', 'ScBriFpvJwpC01axfAJo', 'cWWX3ovoZMNxqWjarNRK', 'lmKqhVU1OKxYgiyJuFf5', 'DciT3g1l687ndb8PfFB3', '2JeXPfb67I4sxZUDIRWa', 'qGKTUO71dOoWlFa9ST4G', 'AklKZf6XNYGhCEiDcc6k']",1
5732275aa2af367c39d52c63fd1428d3,Cacao y chocolate,0,31.0,16.0,50.0,7.2,11.0,0.0,587.0,0.01,"['UQsN3ErKH1r9cwGhVqaY', 'B9IGYqzjMiOh1ewBbTcX', '1td50V0ztIZjCjIxqRjU', 'UODOEihlSRK2ZXbuS1Fy', 'pn4ps6dOCEVeVJZ6iVWJ', 'zUZhmyrfvLg2cIBqCBko', 'bN7bygWuMBeyXkF2liKm']",0
27df25c7260eec46c102145a9a20a807,Carne,0,0.4,1.2,1.1,0.1,17.6,0.0,86.5,2.0,"['OvElLuBvI0dIsv6HkCuD', 'cSoODVpMKhGnpTL6xxSn', 'wF8kna32fbJ2PmY1CPSd', 'Ez8kh4StQD8O0DAhSD7T', '3qsQASr9WYSRyTNDGJ3I', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 't8WGQDzy0iWrsOVyX5dP', '7RTLvYXlxoD3AMxhIgsA', 'NOyUoaHLhrVjccHEcDi7', 'zf6fRxYiEIQ9uGSA5td8', 'U2bSMHAwLAJFLSnv4lgq', 'BO3XiuaC4uLDMxsVNVl1', '5kKKTGZZohghBcSCNkVi', 'D0ceodyD76ErVIyhnHSj']",1
bf8e4391f62934c10a42dd16ecc74a29,Panes,0,1.2,39.0,3.1,4.8,10.0,7.2,238.0,0.92,"['b3uvAnIAKGeu8Xvli4hN', 'cSoODVpMKhGnpTL6xxSn', '8IjrNQjQcn7pLd42pqzL', '064N6MsfJc0Me0WVGt2B', 'iC6UGtMCKFlXQvjgZz4h', 'RX7IyCjCbbJoc5lNVk9f', 'UQCkDQjqdfBf6CwnGFjU', 'UODOEihlSRK2ZXbuS1Fy', '0kHti3jkfjNYEOdiqaFM', 'O1i5rJEDVuypBcVCoU5J', 'TFlTjzT7eDwS6KGDZsBe', 'enWon6tWVudZ6ikijE14', 'ZpuORLu5W7FrvGpb08hf', 'itXxiDD8j8NdA9nXeekd', 'N3y7yDC3znfIWxDuf6Tw']",0
70b825e58cc76f000cf236f7e0965863,Panes,0,1.1,60.1,,3.0,13.0,24.7,391.0,1.13,"['eZckQEhurfqNIY2tBK69', '0RJ7gSBJe2ZCUeUUYISd', 'B22bRc4N6M7amJsXpiWT']",0
d4a44a70190c95206e79b0868fb39ac1,Quesos,0,22.0,1.1,33.1,0.5,25.0,0.0,404.0,1.75,"['DQx0Ki1QTwa9gYyMg26N', 'O7zTZtknlvPQGfjjBwa7', '0kHti3jkfjNYEOdiqaFM', 'Fj0wx8pbzPivz6J4NOnM']",0
3f5b26a86aa20829210c5fb82a807591,Verduras y hortalizas,0,0.2,2.7,0.5,2.5,0.5,2.7,23.0,0.31,"['uEpD0T8XJwzUcaG7rLAj', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM']",0
53f09872c0e9d2955887a79f2622b402,Café,0,9.1,73.3,10.8,56.7,8.1,1.3,427.0,1.0,"['1td50V0ztIZjCjIxqRjU', 'XzlwgzxTvDecP52n0pqc', 'yYbVh8QmCfhjHMLaTdwb', 'axgwhGbxrbAYpG7zFaO8', 'Hz9hXk66kqDCSU2jublS', 'B9IGYqzjMiOh1ewBbTcX', 'EInFvJ1B8OAw3MPdoPdy', 'FrPUW76gDx4rAAcURidc', 'Ao6CaPGOixij2kmo2TzZ', 'rRbyIXbcWjm62rGQY78X', 'w7BW98Fvq2q1Y6THHQbC', '1oKsXvva3GRYRDym6OHh', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'fWSMOp9v2fGx8COcCMew', 'yrC6qKHscJDlfcCajE4A']",1
5b76c8b492c327843f1f0554aba7d9a3,Carne,0,6.2,3.8,16.0,1.0,14.0,0.0,221.0,1.6,"['SrKz8CsqJ7b0xutzwUGN', '0kHti3jkfjNYEOdiqaFM', '5kKKTGZZohghBcSCNkVi', 'KHe7VCGLvsXKNTPbd9cJ', 'UODOEihlSRK2ZXbuS1Fy', 'eaPLOmV3LsCJPkzDMRtZ', '7RTLvYXlxoD3AMxhIgsA']",1
4882c539891bb9260da12fd60bd576cd,"Arroz, pasta y otros cereales",0,0.0,76.0,1.0,0.0,7.1,1.0,345.0,0.0,"['ESal3ZuhiWjbJeXFQZmO', 'UODOEihlSRK2ZXbuS1Fy']",0
3b29f29b9122b19182c06463bc6b38c9,Panes,0,3.0,,25.0,4.4,8.0,3.6,488.0,,"['nJsnpHiBOUfvj5itad3B', '4PrBWtlTbd5kiw22JmMt', 'yD36M2QyDs3E91SQU1HU', '1td50V0ztIZjCjIxqRjU', '8IjrNQjQcn7pLd42pqzL', 'I5MmErPR3Ctyi8gaFhbU', '6H2R437ysWATXbrS9WqS', '0kHti3jkfjNYEOdiqaFM', 'D0ceodyD76ErVIyhnHSj', 'hLcCqhumCBXuabqYLjMP']",1
850faed1644e186f7b30d7e98c0ec56e,Leche,0,23.0,3.3,35.0,3.3,2.0,0.0,336.0,0.13,"['aZGjkzl3qzbftd2JSDHg', None, 'UODOEihlSRK2ZXbuS1Fy', 'oZaFVX3CiIpY3zrCcjjP', '4mbTCt3B8EvOWntcgvJi', '4F4tHMouvw9yvenMa1V7']",0
72a85c1f4dda3a9a330daef734ce75fd,Caldos y cremas,0,0.0,0.6,1.0,0.6,0.0,0.0,9.0,0.4,"['cSoODVpMKhGnpTL6xxSn', 'WVrtAT81SCHx5oT8xEUZ', 'uEpD0T8XJwzUcaG7rLAj', 'qGKTUO71dOoWlFa9ST4G', 'CuGDb4RHxrVTml5k30kM', 'ZaBfhbhEsAcwTaK0frwx', '7Vnse7ttFcPW36ovXeRy', '3SSIwcLXeAYwSewfwAiO', 'cI8JpM8iIeJtXBdgc27p']",0
b1b4f7b16a8902bddd434c26a2bb60bb,Fruta,0,0.1,70.0,0.9,,2.6,0.0,318.0,,[],0
0e84d30fcca3d6898be5e05eb1732a12,Conservas,0,0.9,0.0,5.9,0.0,25.4,0.0,155.0,1.5,['IzxR4mDzpBbQ823ETP2o'],1
aa41ba63f8d7c68eddb987536a0e7bd9,"Arroz, pasta y otros cereales",0,0.5,68.0,2.0,3.5,12.0,3.0,344.0,0.03,['mDoHRYhZu6OKX1JXAd8B'],0
6776ca50557d5208d08ce6a065b7bab3,Verduras y hortalizas,0,0.1,4.7,0.2,1.06,1.7,3.0,21.0,1.21,"['D0T7zp2mrn6bkPKXDOUq', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge']",0
75acffbf267ad430751ff92736386043,Café,0,7.8,70.2,8.9,55.9,8.0,3.8,402.0,0.84,"['1td50V0ztIZjCjIxqRjU', 'XzlwgzxTvDecP52n0pqc', 'yYbVh8QmCfhjHMLaTdwb', 'eE8ZYpmHiUqdENdEn1JU', 'bN7bygWuMBeyXkF2liKm', 'rRbyIXbcWjm62rGQY78X', 'w7BW98Fvq2q1Y6THHQbC', 'FrPUW76gDx4rAAcURidc', 'Ao6CaPGOixij2kmo2TzZ', 'Hz9hXk66kqDCSU2jublS', '0kHti3jkfjNYEOdiqaFM', 'yrC6qKHscJDlfcCajE4A', 'UODOEihlSRK2ZXbuS1Fy', 't8WGQDzy0iWrsOVyX5dP', 'lmKqhVU1OKxYgiyJuFf5', 'rOrThr2bWNPoyzHI1JbL']",1
5457178f244911a8b854ee7de0ae7e0c,Verduras y hortalizas,0,0.1,6.0,0.6,5.8,1.2,0.0,38.0,0.05,"['ILA0w0qAAUqHRdThXGz3', 's0SAB8Q1r0jfkv3u2RZK', 'r3leHPdAWlXoeSUfJFge', '0kHti3jkfjNYEOdiqaFM']",0
0234d0af9ee07575fe782a2b149ba66e,Salsas de tomate y otras salsas,0,0.5,9.6,3.6,6.4,1.0,1.0,77.0,0.95,"['ROfehrwP1oUXP3VOCmKc', '3SSIwcLXeAYwSewfwAiO', '6H2R437ysWATXbrS9WqS', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', 'WVrtAT81SCHx5oT8xEUZ', 'MQpIwugBJhNOSeQt6oEs', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge']",0
4bfc881d393fba31568e539121b123e0,Salsas de tomate y otras salsas,0,0.5,0.0,4.0,5.5,1.4,1.3,73.0,,"['ROfehrwP1oUXP3VOCmKc', 'SwK0hWD6P65sPGAag9Zv', 'WVrtAT81SCHx5oT8xEUZ', 'uEpD0T8XJwzUcaG7rLAj', '4PrBWtlTbd5kiw22JmMt', '0kHti3jkfjNYEOdiqaFM', '1td50V0ztIZjCjIxqRjU', '6H2R437ysWATXbrS9WqS', '1oKsXvva3GRYRDym6OHh']",1
96a3d31e12db72cce7ebd30aa83d8c10,Panes,0,0.1,49.0,0.9,2.8,7.7,0.0,243.0,1.4,"['nJsnpHiBOUfvj5itad3B', 'cSoODVpMKhGnpTL6xxSn', 'bxS7p5OLd358c9J93WOB', '0kHti3jkfjNYEOdiqaFM', '8IjrNQjQcn7pLd42pqzL', 'itXxiDD8j8NdA9nXeekd']",1
ca279a615a0933c51e3c7fddb353c2df,Mermeladas,0,0.0,14.6,0.0,3.8,0.5,1.5,57.0,0.25,"['1LaSKQDmGNoyRfhXpUaO', 'cSoODVpMKhGnpTL6xxSn', 'UODOEihlSRK2ZXbuS1Fy', 'hM2cTJWb3GFqgK4reyTX', '822DjtTdZSOyWKBJ9XsH', '3xIpjukb9j3A2p4wRPBU', '8f8M8bFnJEL1Kai14L4Q', 'm7qTTF58Sc9UMCYClWox', 'r3leHPdAWlXoeSUfJFge', '2JeXPfb67I4sxZUDIRWa']",1
08e2680f5d997c2a19b584a76981996b,Salsas de tomate y otras salsas,0,0.0,23.0,1.3,18.0,1.8,0.0,122.0,7.2,"['thLtmPEdPvLEedwSGkR6', 'cSoODVpMKhGnpTL6xxSn', 'MQpIwugBJhNOSeQt6oEs', 'UODOEihlSRK2ZXbuS1Fy', 'b2jqGNUlrEGTqsvIE7yE', 'fWSMOp9v2fGx8COcCMew', 'r3leHPdAWlXoeSUfJFge']",1
7c96a13c034d2c8c0408a01b0b9258f4,Caldos y cremas,0,0.4,4.2,2.3,0.6,0.5,0.0,40.0,0.73,"['CoHXrWtI0ieJ8tf98Vy7', 'cSoODVpMKhGnpTL6xxSn', 'klrlExl789l2xM4BU4Fs', 'WVrtAT81SCHx5oT8xEUZ', '3SSIwcLXeAYwSewfwAiO', '0kHti3jkfjNYEOdiqaFM', 'MQpIwugBJhNOSeQt6oEs', 'UODOEihlSRK2ZXbuS1Fy']",0
a4dd97d179eba588901516155fc333ae,Aperitivos,0,4.3,56.6,33.3,1.9,6.1,10.1,571.0,0.8,"['6H2R437ysWATXbrS9WqS', '4PrBWtlTbd5kiw22JmMt', 'YLy3daSTjXAzIPqsEH6C', '0kHti3jkfjNYEOdiqaFM']",1
05a615a9c66cedabaf8642f3476376c7,Infusiones,1,0.8,7.4,0.8,5.3,0.6,0.0,39.0,0.12,"['1td50V0ztIZjCjIxqRjU', 'yYbVh8QmCfhjHMLaTdwb', 'XzlwgzxTvDecP52n0pqc', 'VzWqoWlvKohwEFr5OXof', 'UODOEihlSRK2ZXbuS1Fy', 'BO3XiuaC4uLDMxsVNVl1', '0kHti3jkfjNYEOdiqaFM', 'EInFvJ1B8OAw3MPdoPdy', 'yrC6qKHscJDlfcCajE4A']",1
aeffef768a00d6cf37969482414084b7,Bebidas vegetales,1,0.3,2.4,1.7,2.1,3.1,0.7,39.0,0.11,"['cSoODVpMKhGnpTL6xxSn', '57AWaz4xOqPgU0TEMX9a', 'iLejpsW8tUQjWtClwqZv', 'KekNTQFEIc5w5BBiIPJV', 'UODOEihlSRK2ZXbuS1Fy', 'oZaFVX3CiIpY3zrCcjjP', '4mbTCt3B8EvOWntcgvJi', 'N3y7yDC3znfIWxDuf6Tw', '0kHti3jkfjNYEOdiqaFM', 'Jp4Qsm5iCaJcu74tYYFB', 'nVIDbwpG7Un6cp9w2MAk']",1
08b71d9cd6d96fc8abb6b85646a44a9d,Aceites,0,,0.0,100.0,0.0,0.0,0.0,900.0,0.0,['3SSIwcLXeAYwSewfwAiO'],0
4e43c89b4ff6a41d71794d231fa67ab0,Salsas de tomate y otras salsas,0,0.0,5.2,0.5,5.0,0.7,0.0,23.6,0.2,['UODOEihlSRK2ZXbuS1Fy'],0
9fe86f5bb81bf7d417c70bac57b27af1,"Galletas, bollería y otros dulces",0,6.5,69.0,10.0,52.0,3.0,2.0,381.0,0.15,"['1td50V0ztIZjCjIxqRjU', 'p56K7XXKPax3jePHxsc5', '1MFMVjvMYtX0kopMnMxd', 'rGXUQLLSQFpodpmPOzIX', 'nJsnpHiBOUfvj5itad3B', 'UQsN3ErKH1r9cwGhVqaY', 'A9iRrSx9FJDdrv1sEcwc', 'UODOEihlSRK2ZXbuS1Fy', '8Qd7A0e4mhrGHeLeIAzM', 'bN7bygWuMBeyXkF2liKm', 'VAhw3pBfRWl3yLAordkk', '8iM0wYtwcOGnCGastybU', '3xIpjukb9j3A2p4wRPBU', 'r3leHPdAWlXoeSUfJFge', 'TFlTjzT7eDwS6KGDZsBe', 'Ie95EHQVta3YjrSR1NIV', '9MWFiCe1aRsZvGHwIx5G', '0UbHkRpUSC2k9Ig3MJvC', 'BO3XiuaC4uLDMxsVNVl1', 'h9snrucUqtJVB2UMv3CZ', '2yxbBGK0kAcb6OIygCiO', 't8WGQDzy0iWrsOVyX5dP', '0kHti3jkfjNYEOdiqaFM']",1
